charger_id,longitude,latitude,site,total_duration,total_volume,avg_power
215993,-118.4155463,33.9692517127,158,5171.416666666665,34131.35,6.600000000000002
216009,-118.415463831,33.9692955695,158,6805.166666666664,44942.049999999996,6.602712580559959
216013,-118.415530886,33.9692655393,158,5264.708333333331,34751.73333333334,6.600814821293221
222170,-118.415504028,33.9697220552,158,6299.249999999999,41603.0,6.602207103825349
222186,-118.415715004,33.9692689525,158,5171.541666666665,34261.60833333334,6.623934484655933
222192,-118.415458901,33.9692481189,158,6113.416666666665,40381.15833333334,6.605313847808069
240401,-118.41549447,33.9696791241,158,1996.4166666666656,14545.899999999998,7.265834389147108
2128471,-118.394120865,33.8949251746,159,1993.2083333333323,13155.175,6.600000000000003
2128481,-118.394099407,33.8949073634,159,1948.9999999999995,12863.4,6.600000000000002
214067,-118.352539673,33.7836152526,160,4131.999999999998,27317.783333333333,6.609435209355562
2247991,-118.39431825,33.8988236241,161,2821.7083333333326,18630.508333333335,6.6017241927281995
2253591,-118.3944388065,33.8985503202,161,2768.0833333333326,18274.008333333335,6.60095889940991
2253621,-118.394357068,33.8987545476,161,3870.458333333332,25549.683333333334,6.600642307250375
2253731,-118.394680263,33.89839233875,161,3189.4166666666656,21062.966666666667,6.604093814000546
2610931,-118.4173642,34.0610319,162,2441.958333333332,16116.925,6.600000000000003
2719891,-118.37299671049999,33.92811486925,163,5282.999999999998,34867.799999999996,6.600000000000002
2885621,-118.182944713,33.8696437032,164,2810.2916666666656,18552.583333333332,6.600496346217028
304431,-118.341729026,33.7999947334,165,2900.666666666666,19144.399999999998,6.600000000000003
338371,-118.440409172,34.2825688029,166,729.9999999999995,4817.999999999999,6.6
338401,-118.441990285,34.2840554225,167,2753.2499999999995,13775.83333333333,5.002508200725853
338411,-118.438480245,34.2804248001,168,2898.249999999999,19128.449999999997,6.600000000000003
338461,-118.44166636700001,34.281492446049995,169,2655.9166666666656,17529.05,6.600000000000001
3577841,-118.43089756,34.2046722387,170,1315.0416666666658,4047.17888681592,2.8185601479514384
3577881,-118.43089756,34.2046633656,170,1690.5070280843365,6398.380825097435,2.908723229763883
3577941,-118.430876102,34.2046367462,170,1915.9999999999995,6178.187039439055,3.3446541561532355
3578001,-118.430854644,34.2045835075,170,778.1970178372349,4236.6621030418855,5.792783209862809
3578041,-118.430854644,34.2045568881,170,0.0,0.0,0.0
3578081,-118.430833187,34.2045213956,170,5340.124999999998,6010.062499999997,1.3569498044165014
3578201,-118.430822458,34.2044947761,170,0.0,0.0,0.0
3578241,-118.430693712,34.2047077312,170,2049.3277638291083,5306.013032572468,3.1819462120716553
3578531,-118.430479135,34.2046811119,170,940.7202380952377,727.4232749587246,0.945406992772239
3578661,-118.430457677,34.2045746344,170,0.0,0.0,0.0
3578701,-118.430457677,34.2045835075,170,0.0,0.0,0.0
3578751,-118.430318202,34.204689985,170,998.2903726708072,2856.3703114217155,2.9485839748300866
3578841,-118.430328931,34.204619,170,0.0,0.0,0.0
3578861,-118.430328931,34.2045835075,170,0.0,0.0,0.0
3578951,-118.430286016,34.2045125224,170,0.0,0.0,0.0
3578981,-118.430253829,34.204485903,170,0.0,0.0,0.0
3722661,-118.534254102,34.2006821476,171,1932.4166666666658,12856.433333333332,6.6495418186739
3854621,-118.580889713,34.248570548,172,3161.874999999999,20868.375,6.600000000000001
3854651,-118.580398464,34.2489527257,172,1837.124999999999,12125.025000000001,6.600000000000003
3854701,-118.580532574,34.2489527257,172,1646.8749999999993,10869.375,6.600000000000003
3854731,-118.580471288,34.2483577038,172,2002.7916666666658,13218.425000000001,6.600000000000003
3854761,-118.580625515,34.2484508232,172,2543.6666666666656,16802.174999999996,6.604665798611115
3854771,-118.580621492,34.248481863,172,1896.8333333333328,12519.1,6.600000000000002
3854821,-118.580465924,34.248413132,172,1949.4583333333328,12866.425,6.600000000000001
3895511,-118.580774378,34.248570548,172,3448.333333333332,22759.0,6.600000000000001
5589021,-118.580446103,34.2482906308,172,1898.624999999999,12530.925000000001,6.600000000000002
3902671,-118.38559517,33.8331228356,173,3263.999999999999,21542.4,6.600000000000002
412321,-118.489625759,34.0114616645,174,3053.8749999999986,20164.891666666666,6.60247126436782
412351,-118.489680405,34.0115190528,174,3035.374999999999,20033.475,6.600000000000004
412381,-118.489582504,34.0113322912,174,2758.624999999999,18206.925,6.600000000000002
412781,-118.48985269,34.0116542844,174,3352.583333333332,22145.68333333333,6.60799370799371
413141,-118.490001463,34.0117604714,174,6158.958333333332,40681.73333333332,6.606212740682441
413171,-118.489947285,34.0115990934,174,3824.374999999999,25250.191666666666,6.601599922150483
428011,-118.4899977,34.0115956,174,2561.4999999999986,16905.9,6.600000000000003
428101,-118.489656231,34.0114905792,174,2690.416666666666,17756.75,6.600000000000004
428181,-118.489635294,34.0114783219,174,3029.958333333332,19997.725,6.600000000000003
425651,-118.314321697,33.8411921845,175,1895.7083333333326,12511.675000000001,6.600000000000003
445311,-118.31432114,33.8412442874,175,1457.7083333333326,9620.875,6.600000000000004
4343851,-118.5715743035,34.276167730750004,176,3530.583333333332,23334.458333333332,6.6077199908378255
4344431,-118.571881272,34.2755929725,176,1697.916666666666,11208.158333333333,6.600582517657214
4344641,-118.571733326,34.2760329587,176,2857.791666666666,18861.425,6.600000000000002
5456211,-118.572045627,34.2755350313,176,2429.0416666666656,16068.941666666666,6.613176991120256
5031951,-118.354376438,33.833017512249995,177,3423.1666666666656,22592.899999999998,6.600000000000001
5032101,-118.354135006,33.8324174968,177,1756.0416666666663,11608.508333333333,6.610566367964158
5099961,-118.392406071,34.1565152654,178,0.0,0.0,0.0
5344261,-118.436966,33.996166,179,2957.583333333332,19520.050000000003,6.600000000000003
5351141,-118.241127667,34.058197192,180,4376.124999999998,28891.74166666667,6.602271380085092
5402211,-118.240999523,34.057709403,180,4197.166666666665,27733.908333333333,6.606029130702429
5402221,-118.241020981,34.0576138509,180,3883.2083333333317,25645.204166666666,6.6030685712775945
5402261,-118.241138998,34.0576738487,180,5225.833333333332,34509.13333333333,6.603578411422567
5402291,-118.241106812,34.0577271801,180,4485.666666666665,29614.71666666667,6.601666547414618
5354671,-118.353127109,33.8325432959,181,4632.499999999998,30611.766666666663,6.606084442487116
5365931,-118.432919325,34.0633587481,182,2544.666666666666,15190.524999999998,5.876957938787635
5365941,-118.432908596,34.0633676361,182,1939.7916666666658,8848.783333333333,4.451827775545221
5404911,-118.226795674,34.1663458507,183,2388.1249999999995,15774.825,6.602095357829974
5404921,-118.226742029,34.1662570793,183,3079.958333333332,20327.725,6.600000000000002
5404941,-118.226756761,34.1663799105,183,2377.2083333333326,15689.575,6.600000000000002
5407061,-118.48357331,33.9982531223,184,2204.3333333333326,14548.6,6.600000000000002
5407101,-118.483828337,33.9985177591,184,2460.374999999999,16252.941666666668,6.603531920310613
5407131,-118.483628017,33.9983051826,184,2865.3333333333326,18911.199999999997,6.600000000000004
5407141,-118.483750389,33.9984322066,184,2427.8749999999986,16023.975000000002,6.600000000000003
5407221,-118.483545576,33.9982223776,184,2156.749999999999,14243.866666666667,6.603334526366024
5472001,-118.484000246,33.9987025166,184,2385.874999999999,15746.775000000001,6.600000000000002
5429721,-118.309414352,34.0979350462,185,2922.208333333332,19328.5,6.610849391001067
5429731,-118.309438584,34.0979404544,185,845.7499999999997,5591.85,6.608098159509205
5429821,-118.309433786,34.0979182428,185,1985.0833333333326,13101.550000000001,6.600000000000004
5429851,-118.309450542,34.0979397783,185,2156.374999999999,14260.883333333333,6.614370441191596
5429871,-118.309431456,34.0979294014,185,1511.3749999999993,9975.074999999999,6.600000000000001
5429891,-118.309641239,34.09780596425,185,2961.3333333333326,19544.799999999996,6.600000000000002
5429901,-118.309432189,34.0979083006,185,2296.9166666666656,15164.308333333334,6.600776000888447
5437621,-118.3101862435,34.0982022763,185,1759.3333333333326,11611.6,6.600000000000002
5433741,-118.199077061,33.7667124846,186,2177.6666666666656,14372.6,6.600000000000002
5436241,-118.490875,34.01811,187,995.5416666666662,6570.575,6.600000000000004
5443311,-118.215682583,33.7955253562,188,4108.124999999998,27113.624999999993,6.600000000000001
5443321,-118.215687895,33.7954859578,188,2350.333333333332,15512.199999999999,6.600000000000002
5452511,-118.241004806,34.0334585268,189,2585.3749999999995,17072.791666666664,6.6041601547964595
5452551,-118.24097026,34.0335183619,189,2464.666666666666,16276.116666666665,6.602034650942711
5456191,-118.57304045000001,34.27567035,190,2365.916666666666,15641.349999999999,6.630710966542753
5473041,-118.322055309,33.9224467852,191,5064.583333333331,33440.71666666667,6.601216464186285
5473061,-118.322001665,33.9224267541,191,4488.499999999998,29624.1,6.600000000000001
5479921,-118.302901625,34.059481114,192,2860.999999999999,34332.0,12.000000000000004
5507001,-118.33893,33.807636,193,5572.249999999998,36781.50833333333,6.6005346212700875
5507011,-118.33888,33.807636,193,5087.833333333331,33591.59166666667,6.602923997067841
5510251,-118.397134985,33.9300523135,194,3695.8749999999986,24392.775,6.600000000000002
5510291,-118.397135044,33.9300011714,194,4125.291666666665,27226.925000000003,6.600000000000001
553981,-118.43713714033333,34.1569593428,195,1822.2083333333326,12033.175,6.602193662752053
568421,-118.43709971999999,34.156834465133336,195,3111.083333333332,20533.149999999998,6.600000000000002
568531,-118.43768201300001,34.15680456696666,195,3241.0416666666656,21400.191666666666,6.6019916259078135
5564721,-118.1862125,33.8063096,196,540.4709859202098,3442.4297355216627,6.430573130182362
5573901,-118.214693277,33.7503308743,197,2012.7083333333328,13297.849999999999,6.604398452911322
5579181,-118.214787155,33.7503286441,197,2347.3749999999995,15492.675,6.600000000000002
5579191,-118.214526981,33.7502996519,197,2375.249999999999,15676.65,6.600000000000003
5580441,-118.214585989,33.7503163782,197,2562.7083333333326,16932.50833333333,6.60484146708842
559391,-118.5247018385,34.047505712450004,198,2144.541666666666,14153.975,6.600000000000003
642031,-118.524946347,34.0476526551,198,4364.749999999999,28807.35,6.600000000000001
5649301,-118.333702549,33.8058236912,199,3568.0416666666656,23549.074999999997,6.600000000000003
5649691,-118.334900155,33.8048865083,200,2498.499999999999,16490.100000000002,6.600000000000004
5649711,-118.33511205,33.8049021095,200,2739.833333333332,18082.9,6.600000000000004
5649741,-118.335163012,33.804906567,200,3254.499999999999,21494.191666666666,6.605096397685157
5649751,-118.334771409,33.8048820508,200,2898.624999999999,19130.925,6.600000000000004
6769031,-118.334658756,33.8048397046,200,2197.2916666666656,14502.124999999998,6.600000000000004
6769041,-118.334739223,33.8048642208,200,2749.208333333332,18145.033333333333,6.601398218457948
5651341,-118.592122316,34.183677495,201,7385.083333333333,48741.55000000001,6.6
5651351,-118.592011721,34.1836890418,201,2189.9999999999995,14453.999999999996,6.600000000000005
5651361,-118.592066661,34.1837286378,201,8760.0,57815.999999999985,6.599999999999999
5651491,-118.592037856,34.1832921608,201,8994.779909560724,59365.54740310078,6.6
5651511,-118.59207856,34.1833696671,201,11419.711258324389,75370.09430494098,6.6
5769841,-118.386705943,34.0209406393,202,3119.2083333333326,20586.774999999998,6.600000000000003
581501,-118.3875775,33.9516114,203,12008.624999999996,79322.14166666666,6.604673713243139
5855441,-118.486858,34.016087,204,3253.166666666665,16265.833333333334,5.0
5856431,-118.486986746,34.0162292867,204,3434.2801394511907,17171.40069725596,5.000000000000001
607001,-118.4419347,33.9919284,205,11829.005319148935,78071.43510638297,6.6000000000000005
611891,-118.426212615,33.9766218371,206,5272.083333333331,32845.99166666667,6.2421375950275335
776781,-118.426225139,33.9766565261,206,3914.958333333332,23059.345833333333,5.853336651776358
776801,-118.426194893,33.9765896986,206,4205.583333333332,26292.85416666666,6.237620502847223
665821,-118.484622287,34.1571012839,207,4702.124999999998,31034.025,6.600000000000001
665961,-118.484614324,34.157131229,207,5248.291666666665,34638.725,6.600000000000003
672531,-118.3708938,34.1603669,208,3166.499999999999,20898.899999999998,6.600000000000003
6809561,-118.25493,34.046955,209,3168.333333333332,20915.658333333336,6.600806777508372
684151,-118.497632037,34.0302918137,210,3341.0833333333317,22053.883333333335,6.600956284153008
7326741,-118.314125,34.163044,211,34497.083333333336,227680.75000000006,6.6
7425291,-118.375143815,34.0950033711,212,3597.8749999999986,23745.975,6.600000000000001
750681,-118.21684202349999,34.0506512069,213,4743.583333333332,31315.925,6.601222554890223
750691,-118.21694459849999,34.0506938259,213,4565.999999999999,30135.6,6.600000000000003
750701,-118.217396613,34.0507209214,213,4575.208333333332,30270.324999999997,6.6124160408081325
750711,-118.217292394,34.0507921143,213,7006.749999999997,46260.66666666666,6.602183534299781
750721,-118.217482444,34.0507387,213,4121.666666666665,27203.0,6.600000000000003
750731,-118.217493173,34.0507298107,213,4993.916666666665,32964.50833333333,6.600733133983844
7713191,-118.316864298,34.177245984,214,4608.374999999998,30422.508333333335,6.600669810778997
773911,-118.339164942,33.8087097063,215,5407.083333333332,35696.066666666666,6.601068270329426
7950131,-118.367183965,34.0902880511,216,1687.041666666666,11134.475,6.600000000000003
8078611,-118.306793242,34.1834077182,217,5246.833333333332,34629.1,6.600000000000003
8078661,-118.306703995,34.1831789514,217,6410.916666666665,42312.05,6.600000000000003
8078701,-118.306723504,34.1833536625,217,6416.333333333331,42375.75,6.605915144450013
8078711,-118.306774466,34.183010711,217,7511.95833333333,49592.899999999994,6.601253006721455
8078731,-118.306656449,34.1833081762,217,5812.749999999998,38372.36666666667,6.601122802222832
8078741,-118.306588053,34.1832582523,217,5194.083333333332,34313.5,6.603582830832519
8079321,-118.306641006,34.1831305927,217,5686.916666666664,37584.4,6.608883213772143
8658901,-118.487852041,34.0283727303,218,3333.7916666666656,22017.0,6.605999438610398
9014311,-118.28374706,34.0197382775,219,4748.916666666665,31342.85,6.600000000000003
9014341,-118.283814561,34.0197759637,219,3983.3749999999986,26302.816666666666,6.602118073216669
9094761,-118.232389097,34.0455637835,220,5898.958333333331,38933.125,6.600000000000003
9127451,-118.232429427,34.0454557276,220,4077.6666666666656,26917.25833333333,6.60071413971077
9226131,-118.56113,34.2419,221,8452.874999999996,55788.975,6.600000000000004
9226171,-118.56112,34.24173,221,7528.499999999997,49753.316666666666,6.6061468099162
9226191,-118.56082,34.242046,221,5265.666666666665,34753.4,6.600000000000003
9241921,-118.25833,34.042465,222,1885.3333333333326,12443.475,6.599973646066678
9242011,-118.25811,34.042416,222,1989.541666666666,13130.974999999999,6.600000000000002
92707,-118.200171583,33.7666438391,223,2936.916666666665,19383.65,6.600000000000002
9292461,-118.452091648,34.0197403522,224,3280.0416666666656,21648.274999999998,6.600000000000002
9353331,-118.256884752,34.0495983716,225,3946.4999999999986,26060.875,6.602786733512627
9535821,-118.2761873,34.1465948,226,495.1249999999998,5946.5,12.006949312688592
96451,-118.216895666,34.1393690536,227,3646.3749999999986,24114.425,6.609108446650954
99775,-118.397253,33.739188,228,3415.1666666666656,22549.416666666664,6.60095807873396
